"Reynolds";"Amplitude";"Temps";"Premiere_cesure";"nb_cesures";"volume";"surface";"ratio_vs";"satellite";"long_onde";"poly4";"poly3";"poly2";"poly1";"poly0"
108;0,01;347,5;238;0;830,882504717882;1482,23494000283;1,78392845147956;0;6,81200000000001;-1,42173248177953e-10;1,21682931950867e-07;-2,78254380186452e-05;0,00365160550522365;1,02152915197462
108;0,01;348;238;0;832,179863895651;1482,85359050436;1,78189073641212;0;6,81299999999999;-1,36880761183212e-10;1,18998323250846e-07;-2,73745501304648e-05;0,00362335185217624;1,0220219984144
108;0,01;348,5;238;0;832,641201694383;1482,528121632;1,78051256485402;0;6,75;-1,31425001464233e-10;1,1639783526239e-07;-2,69622483201575e-05;0,0035986335164558;1,02243784558136
108;0,01;349;238;0;831,536811681082;1481,4709044035;1,78160591761232;0;6,75;-1,25942280546436e-10;1,13649224573193e-07;-2,65008316183283e-05;0,00356898975341507;1,02301210762608
108;0,01;349,5;238;0;829,296785733624;1479,89774367095;1,78452125840784;0;6,75099999999998;-1,22385845784807e-10;1,11755470575967e-07;-2,61665294835147e-05;0,00354667262155052;1,02345223114802
108;0,01;350;238;0;826,083286045618;1478,06485296727;1,78924435094508;0;6,75;-1,23369729379771e-10;1,11861475905476e-07;-2,61164588946287e-05;0,00353831850080684;1,02374134454658
108;0,04;344;120,581;22;1038,06109372201;1199,10967288033;1,15514364244292;1;6,875;-2,01742890843013e-09;9,01135557698284e-07;-0,000146782060653388;0,0128317396245242;1,10377657199514
108;0,04;344,5;120,986;22;1035,72802882741;1196,42926131325;1,15515775185477;1;6,875;-1,93037480214534e-09;8,61846203008169e-07;-0,000140957360309626;0,0125158254530508;1,10839550551209
108;0,04;345;121,377;22;1036,62057632204;1195,71517299004;1,15347428008083;1;6,875;-1,84130531059923e-09;8,20979254694446e-07;-0,000134770730180309;0,0121705109675583;1,11368459399034
108;0,04;345,5;121,766;21;1039,14585261218;1197,77409576572;1,15265252972409;1;6,875;-1,75313907676535e-09;7,80333054476883e-07;-0,000128578988454354;0,0118231056228907;1,11897588181862
108;0,04;346;122,173;21;1041,75282607576;1200,18530239831;1,15208259805674;1;6,813;-1,66322079494101e-09;7,38615613895683e-07;-0,000122172303891596;0,0114589038869264;1,12471967147782
108;0,04;346,5;122,59;21;1044,4190954203;1202,71684230149;1,15156535108877;1;6,874;-1,57790552270955e-09;6,98939119650175e-07;-0,000116077941394079;0,0111137358734437;1,13011532360031
108;0,04;347;123,01;21;1046,1349418903;1204,36156680525;1,15124877162504;1;6,876;-1,48895612318759e-09;6,57334835490958e-07;-0,000109615491059201;0,0107381020141082;1,13644837474089
108;0,04;347,5;123,433;21;1047,29556650781;1204,72434850105;1,15031934348599;1;6,874;-1,39913988262246e-09;6,14888394094725e-07;-0,000102952550350092;0,0103480891370591;1,14291494472147
108;0,04;348;121,986;22;1050,17674615193;1207,16880277466;1,14949108061856;1;6,875;-1,3080252089643e-09;5,71616898247965e-07;-9,61052173405576e-05;0,00994255564487336;1,14971256335241
108;0,04;348,5;122,448;23;1051,95257498015;1208,31307990892;1,14863835941628;1;6,875;-1,21472911018057e-09;5,2693022753129e-07;-8,89639083767811e-05;0,00951422909879942;1,15701235094573
108;0,04;349;122,921;23;1052,45882152861;1208,44380702362;1,14821006038835;1;6,875;-1,12313405417423e-09;4,82742113380983e-07;-8,18438755642608e-05;0,00908275846202133;1,16446132529434
108;0,04;349,5;123,397;23;1049,49223595612;1205,2955208878;1,14845587189098;1;6,813;-1,02725819105108e-09;4,36278677084283e-07;-7,43197650175489e-05;0,0086240298636373;1,17251067633224
108;0,04;350;123,876;23;1044,51361238748;1201,9535382484;1,1507303724851;1;6,875;-9,36098366387935e-10;3,91628915235718e-07;-6,69970382435198e-05;0,00817078583962256;1,18067851356895
108;0,05;344;117,998;26;1059,88306515074;1207,39153645481;1,13917428832877;1;6,876;-2,5589539047423e-09;1,20200304705898e-06;-0,000200480631789792;0,0156615166647502;1,13897193285455
108;0,05;344,5;118,462;26;1057,74081524527;1205,45751634657;1,13965302177267;1;6,874;-3,47090678507562e-09;1,57781107533382e-06;-0,000248546063741922;0,0176392098935132;1,12510641457143
108;0,05;345;114,565;27;1058,64718875581;1204,55123380537;1,13782121805947;1;6,876;-2,56110167498977e-09;1,19405715057948e-06;-0,000197394736712794;0,0153385955846857;1,14739084842451
108;0,05;345,5;114,95;26;1061,17676939272;1206,3883494258;1,13684014220946;1;6,875;-2,45221040195731e-09;1,14385353954062e-06;-0,000189720020949828;0,0149031559549831;1,15428542296778
108;0,05;346;115,334;26;1063,77517779852;1208,78991986031;1,13632085527875;1;6,875;-2,34134707876026e-09;1,09251285210086e-06;-0,00018184510472763;0,0144553322436529;1,16141131020287
108;0,05;346,5;115,714;26;1065,73909496339;1211,00671951719;1,13630693031749;1;6,875;-2,22685296107497e-09;1,03914384098171e-06;-0,000173601008027461;0,0139826446612497;1,16899337244962
108;0,05;347;116,114;25;1067,96916419671;1212,24912382535;1,13509749575697;1;6,875;-2,12074293727281e-09;9,89099536042589e-07;-0,000165759112574363;0,0135252156397079;1,17645301847395
108;0,05;347,5;116,529;24;1070,22821555556;1214,29599700496;1,1346140751621;1;6,875;-2,00275248003789e-09;9,33227286396203e-07;-0,000156942723618462;0,01300422506714;1,18521977520613
108;0,05;348;116,951;24;1072,37412673754;1216,19706312744;1,13411638047204;1;6,875;-1,88534421390365e-09;8,77328766129319e-07;-0,000148073720906752;0,0124777792757342;1,19403299877607
108;0,05;348,5;117,377;24;1074,56169786425;1218,00329323437;1,13348846851252;1;6,875;-1,76885028819416e-09;8,21336758289431e-07;-0,000139066218430117;0,0119299361859943;1,20373782074105
108;0,05;349;117,807;24;1075,11100477781;1217,06412544283;1,13203578052329;1;6,812;-1,65863157411401e-09;7,67821427532317e-07;-0,000130364065776254;0,0113951192505915;1,2132836072252
108;0,05;349,5;118,239;24;1073,12569646883;1215,06698669044;1,13226902560312;1;6,875;-1,54093557665244e-09;7,10677411247977e-07;-0,000121061722765825;0,0108210002357903;1,22368439171287
108;0,05;350;118,675;25;1069,1149714051;1212,5641670703;1,13417564948761;1;6,876;-2,16115406952145e-09;1,04740695828336e-06;-0,000182634653833893;0,015093539162774;1,13803620146743
109;0,01;344;238;0;822,576102657709;1473,36052225519;1,7911540555273;0;5,81299999999999;-8,37493881363096e-10;4,13679933837658e-07;-6,62505252997798e-05;0,00534528970889993;1,00653094158178
109;0,01;344,5;238;0;821,810166910851;1472,41352427106;1,79167109821213;0;5,31299999999999;-1,69734665585544e-09;7,72255795921426e-07;-0,000113073136952611;0,0073597148439295;0,989777231665538
109;0,01;345;238;0;822,733396867521;1472,40571678069;1,78965108549955;0;6,75099999999998;-1,64985342046479e-10;1,3368420286282e-07;-2,9784035001416e-05;0,00378383175335957;1,01929972293729
109;0,01;345,5;238;0;824,423220059776;1473,59887888163;1,78743010025213;0;6,81200000000001;-1,58072998431245e-10;1,30372739717818e-07;-2,9264384492478e-05;0,00375401042396687;1,01976509263638
109;0,01;346;238;0;826,463631968778;1475,52333264085;1,78534574972876;0;6,81299999999999;-1,53239680185476e-10;1,28029492632471e-07;-2,88898527825154e-05;0,00373158735968992;1,02013415924885
109;0,01;346,5;238;0;828,373215445961;1477,58093462644;1,78371403984975;0;6,75;-1,47101873398198e-10;1,25185980843105e-07;-2,84567896642785e-05;0,00370711689631252;1,02053403967664
109;0,01;347;238;0;830,420456763836;1479,54144981794;1,78167750778171;0;6,75;-1,4250400270792e-10;1,22915105293431e-07;-2,80820632354138e-05;0,00368349645291017;1,02099155652392
109;0,01;347,5;238;0;832,203935993931;1481,01682590413;1,77963208517549;0;6,75;-1,37943992353585e-10;1,20726744793177e-07;-2,77380917017506e-05;0,00366331630512382;1,02132891156316
109;0,01;348;238;0;833,655052315001;1481,59713250565;1,77723043648733;0;6,81299999999999;-1,31750669119381e-10;1,17689565752247e-07;-2,72454610779737e-05;0,00363346499255753;1,02183636656852
109;0,01;348,5;238;0;833,929794318173;1481,26892572128;1,77625135330771;0;6,81299999999999;-1,2752239117706e-10;1,15542536044398e-07;-2,68849607353175e-05;0,00361086625815574;1,0222313137841
109;0,01;349;238;0;832,951831722542;1480,15968497572;1,77700513835807;0;6,75;-1,21255462874476e-10;1,12457942775763e-07;-2,63761010815068e-05;0,00357864455021188;1,02283697599806
109;0,01;349,5;238;0;830,440242943781;1478,54019293045;1,78042936321252;0;6,75099999999998;-1,17020954287352e-10;1,10290506472463e-07;-2,6005511189441e-05;0,00355454131318632;1,02330395293265
109;0,01;350;238;0;827,324455058161;1476,59955333373;1,78478895952607;0;6,68799999999999;-1,2008662251253e-10;1,11261447644645e-07;-2,60662016932333e-05;0,00355087325222791;1,0235394022804
109;0,02;344;238;0;822,576102657709;1473,36052225519;1,7911540555273;0;5,81299999999999;-8,37493881363096e-10;4,13679933837658e-07;-6,62505252997798e-05;0,00534528970889993;1,00653094158178
109;0,02;344,5;238;0;821,810166910851;1472,41352427106;1,79167109821213;0;5,31299999999999;-1,69734665585544e-09;7,72255795921426e-07;-0,000113073136952611;0,0073597148439295;0,989777231665538
109;0,02;345;238;0;822,733396867521;1472,40571678069;1,78965108549955;0;6,75099999999998;-1,64985342046479e-10;1,3368420286282e-07;-2,9784035001416e-05;0,00378383175335957;1,01929972293729
109;0,02;345,5;238;0;824,423220059776;1473,59887888163;1,78743010025213;0;6,81200000000001;-1,58072998431245e-10;1,30372739717818e-07;-2,9264384492478e-05;0,00375401042396687;1,01976509263638
109;0,02;346;238;0;826,463631968778;1475,52333264085;1,78534574972876;0;6,81299999999999;-1,53239680185476e-10;1,28029492632471e-07;-2,88898527825154e-05;0,00373158735968992;1,02013415924885
109;0,02;346,5;238;0;828,373215445961;1477,58093462644;1,78371403984975;0;6,75;-1,47101873398198e-10;1,25185980843105e-07;-2,84567896642785e-05;0,00370711689631252;1,02053403967664
109;0,02;347;238;0;830,420456763836;1479,54144981794;1,78167750778171;0;6,75;-1,4250400270792e-10;1,22915105293431e-07;-2,80820632354138e-05;0,00368349645291017;1,02099155652392
109;0,02;347,5;238;0;832,203935993931;1481,01682590413;1,77963208517549;0;6,75;-1,37943992353585e-10;1,20726744793177e-07;-2,77380917017506e-05;0,00366331630512382;1,02132891156316
109;0,02;348;238;0;833,655052315001;1481,59713250565;1,77723043648733;0;6,81299999999999;-1,31750669119381e-10;1,17689565752247e-07;-2,72454610779737e-05;0,00363346499255753;1,02183636656852
109;0,02;348,5;238;0;833,929794318173;1481,26892572128;1,77625135330771;0;6,81299999999999;-1,2752239117706e-10;1,15542536044398e-07;-2,68849607353175e-05;0,00361086625815574;1,0222313137841
109;0,02;349;238;0;832,951831722542;1480,15968497572;1,77700513835807;0;6,75;-1,21255462874476e-10;1,12457942775763e-07;-2,63761010815068e-05;0,00357864455021188;1,02283697599806
109;0,02;349,5;238;0;830,440242943781;1478,54019293045;1,78042936321252;0;6,75099999999998;-1,17020954287352e-10;1,10290506472463e-07;-2,6005511189441e-05;0,00355454131318632;1,02330395293265
109;0,02;350;238;0;827,324455058161;1476,59955333373;1,78478895952607;0;6,68799999999999;-1,2008662251253e-10;1,11261447644645e-07;-2,60662016932333e-05;0,00355087325222791;1,0235394022804
109;0,04;344;120,5;22;1038,50001563537;1198,88249691194;1,15443666717563;1;6,875;-1,9895413282743e-09;8,89226885969216e-07;-0,000145391286192329;0,0128004454123691;1,1044690227818
109;0,04;344,5;120,88;22;1036,79294551877;1197,15141385446;1,1546677849505;1;6,875;-1,89866398669675e-09;8,48509255838564e-07;-0,000139424889414701;0,0124834559880425;1,1089085971308
109;0,04;345;121,272;22;1038,25667479021;1197,45816617995;1,15333538926866;1;6,875;-1,80824324628943e-09;8,07112701502976e-07;-0,000133170598568927;0,0121350715305389;1,11422915989867
109;0,04;345,5;121,681;21;1040,95458090803;1199,98301719582;1,1527717339493;1;6,875;-1,7166696785518e-09;7,64886372587313e-07;-0,000126756807894935;0,011777632259498;1,11960134895494
109;0,04;346;122,099;21;1042,50135306445;1200,3882644082;1,15145007810267;1;6,813;-1,62432272387447e-09;7,22179216265589e-07;-0,000120227581040857;0,0114085610592046;1,12537529413466
109;0,04;346,5;122,52;21;1045,03562767334;1202,8692401205;1,15103180051246;1;6,874;-1,53382674424221e-09;6,80214834083171e-07;-0,000113805132148679;0,0110462137281209;1,13103091113125
109;0,04;347;122,943;21;1048,26841819419;1206,64250612329;1,15108161724639;1;6,876;-1,44632185340905e-09;6,3918457621043e-07;-0,00010742206629005;0,0106753325339645;1,13725311859116
109;0,04;347,5;121,5;22;1049,61235872146;1207,23885132244;1,15017591141265;1;6,874;-1,3533117860105e-09;5,95387656429385e-07;-0,00010058145478485;0,0102776022084211;1,14377596750997
109;0,04;348;121,96;22;1051,6527764951;1209,25189045198;1,14985850603858;1;6,875;-1,26017309027259e-09;5,5110787004472e-07;-9,35774787727061e-05;0,00986335944203799;1,15070189194556
109;0,04;348,5;122,432;22;1053,78088789516;1209,92566526888;1,14817575377136;1;6,875;-1,16520946276559e-09;5,05678900749484e-07;-8,63314162946767e-05;0,00943003630826452;1,15805824671983
109;0,04;349;122,908;22;1054,69633282298;1210,86887669956;1,14807346817882;1;6,875;-1,07352726082447e-09;4,61418027741118e-07;-7,91937624274812e-05;0,00899698786741233;1,16554126747287
109;0,04;349,5;123,387;21;1052,26381495707;1208,82647864016;1,14878651290453;1;6,813;-9,74034087472478e-10;4,13330127721207e-07;-7,14406296671869e-05;0,00852702799161407;1,17374508991015
109;0,04;350;119,691;22;1047,82715105753;1205,64207839796;1,15061160343206;1;6,875;-8,79804234988787e-10;3,672191437572e-07;-6,38842879810064e-05;0,00805870083162077;1,18224613684083
109;0,05;344;117,985;27;1062,10983183246;1208,03389361068;1,13739074566935;1;6,876;-2,38983898040865e-09;1,13514544189857e-06;-0,000192494756365274;0,0153746636409375;1,14106713273112
109;0,05;344,5;114,125;28;1059,2817126196;1205,72676052583;1,13824938744961;1;6,876;-3,17984660947527e-09;1,45966937643524e-06;-0,000233777959001369;0,0170524192288865;1,12999810079939
109;0,05;345;114,528;28;1059,44617962854;1204,48987329793;1,13690520241457;1;6,876;-2,52023436255992e-09;1,18005173563724e-06;-0,000196198798230067;0,0153346226511115;1,14744620568297
109;0,05;345,5;114,937;27;1061,69423060162;1205,91378268365;1,13583906545325;1;6,875;-2,41176656154059e-09;1,12987150394987e-06;-0,000188507843089226;0,0148976713596512;1,15434211241228
109;0,05;346;115,293;27;1064,1317559157;1208,29994707041;1,13547964371259;1;6,812;-2,30148276756214e-09;1,07873778679293e-06;-0,00018065332385966;0,0144500362397943;1,16148920715442
109;0,05;346,5;115,68;27;1066,48950974405;1210,11893693893;1,13467495543331;1;6,875;-2,1875447844481e-09;1,0254552936275e-06;-0,00017240004716855;0,0139763579346397;1,16907865839356
109;0,05;347;116,087;25;1068,75018442432;1211,56692486033;1,13362967559434;1;6,875;-2,07853336350137e-09;9,74096405263469e-07;-0,000164367374469343;0,0135092270064636;1,17666866774906
109;0,05;347,5;116,503;25;1071,08063071609;1213,82527026391;1,1332716094888;1;6,875;-1,96016986352855e-09;9,17883400652605e-07;-0,000155486624107663;0,0129845380613948;1,18547651756743
109;0,05;348;116,925;25;1073,28077832993;1215,99042246572;1,13296580635484;1;6,875;-1,84330075771966e-09;8,62149390308321e-07;-0,000146629291040794;0,012457932491648;1,19431952878021
109;0,05;348,5;117,351;25;1075,51986284871;1217,9173279263;1,13239873106613;1;6,875;-1,72737797877467e-09;8,06273013479925e-07;-0,000137616031315507;0,0119088998774664;1,20403979706647
109;0,05;349;117,781;25;1076,16753043554;1217,05223847292;1,13091336065526;1;6,812;-1,61533379530372e-09;7,51825804314682e-07;-0,000128757561121284;0,0113650641449882;1,21370173467025
109;0,05;349,5;118,215;25;1074,14101385864;1214,9330233733;1,13107404679475;1;6,875;-1,49713361288603e-09;6,94333222187304e-07;-0,000119398521557324;0,0107892020147882;1,22401436734456
109;0,05;350;118,652;25;1070,01463035685;1211,94639127215;1,13264469184684;1;6,876;-2,12060783937216e-09;1,03239695793396e-06;-0,000181148355910578;0,0150700173154646;1,13829372261507
110;0,01;344;238;0;823,627399075252;1471,84853948529;1,78703202581391;0;5,75;-8,61165969590304e-10;4,24105917629754e-07;-6,76043138021039e-05;0,00541553228926162;1,00592979243416
110;0,01;344,5;238;0;823,071715126469;1470,88075007435;1,78706268608482;0;5,31299999999999;-1,74095084274553e-09;7,91051103683512e-07;-0,000115525643271224;0,0074775923198608;0,988769071853
110;0,01;345;238;0;823,929274597625;1470,91702505736;1,78524670794796;0;6,75099999999998;-1,59186031378274e-10;1,31927574472059e-07;-2,95622273988065e-05;0,00378722274554574;1,01923955328811
110;0,01;345,5;238;0;825,819662452984;1472,16710758061;1,7826738385082;0;6,75;-1,52809301158843e-10;1,28804380625138e-07;-2,90593500284618e-05;0,00375748166505666;1,01970625057963
110;0,01;346;238;0;827,735777625786;1474,16944967921;1,78096620869476;0;6,81299999999999;-1,46813590809683e-10;1,25924638465689e-07;-2,8605192398351e-05;0,00373100855906996;1,0201321399693
110;0,01;346,5;238;0;829,826612897829;1476,2862604144;1,7790297846186;0;6,81200000000001;-1,42490494022647e-10;1,23837337763708e-07;-2,82725370453771e-05;0,00371092584236248;1,02048757770271
110;0,01;347;238;0;831,723682678022;1478,28822190975;1,77737901745191;0;6,75;-1,3679943234641e-10;1,21131232153885e-07;-2,7843747846497e-05;0,00368509345176974;1,02096246038151
110;0,01;347,5;238;0;833,70142049671;1479,7794415862;1,77495132574509;0;6,75;-1,31186336526973e-10;1,1841691491653e-07;-2,7407794493987e-05;0,00365864615981686;1,02143145950427
110;0,01;348;238;0;835,018260972639;1480,3206449383;1,77280032560486;0;6,75;-1,25602240243386e-10;1,15736549333175e-07;-2,69872163037668e-05;0,00363432648488184;1,02181865424815
110;0,01;348,5;238;0;835,409701813364;1479,94751497613;1,7715230165076;0;6,81299999999999;-1,20403684861926e-10;1,131854463564e-07;-2,65733466054571e-05;0,00360922558217659;1,02224378387998
110;0,01;349;238;0;834,192001737082;1478,8183882144;1,77275541498238;0;6,81299999999999;-1,15231118641313e-10;1,10510432895525e-07;-2,61125317391609e-05;0,00357936224355018;1,02278172843503
110;0,01;349,5;238;0;831,762757882231;1477,12335063411;1,77589503333263;0;6,75099999999998;-1,09801879960593e-10;1,07839241647811e-07;-2,56735521710704e-05;0,0035515367046822;1,02332896933855
110;0,01;350;238;0;828,401761243123;1475,15854109481;1,78072839787441;0;6,68799999999999;-1,13484750052353e-10;1,09030894707174e-07;-2,57571890231355e-05;0,00354881795015509;1,02353877875808
110;0,02;344;166,076;21;970,566211953117;1297,98405188936;1,33734724731182;1;6,81200000000001;-4,70024391309628e-09;2,07958385130417e-06;-0,000288628376274825;0,0165401520043411;0,968884871389845
110;0,02;344,5;166,548;21;970,918278036625;1296,8289549566;1,33567261456755;1;6,81299999999999;-3,51470197506442e-09;1,58848407424956e-06;-0,000225216442944475;0,0138747641984795;0,989155079373013
110;0,02;345;167,024;20;973,039819937542;1298,47657611561;1,33445368782437;1;6,875;-3,52702327794149e-09;1,59543713354036e-06;-0,00022653306885435;0,0139691677449704;0,987197696297383
110;0,02;345,5;167,498;20;975,628836413008;1300,65937862731;1,3331497902515;1;6,875;-3,54064139712487e-09;1,60294650348675e-06;-0,000227926508784173;0,0140673340452899;0,9852067854393
110;0,02;346;167,974;19;977,771444063815;1302,92706943975;1,33254768008414;1;6,875;-3,54761869145714e-09;1,60757481277339e-06;-0,000228895223558715;0,0141395847704668;0,98382964198205
110;0,02;346,5;168,451;19;980,306273144396;1305,07843623527;1,33129662839874;1;6,875;-3,55378183261490e-09;1,61197583297101e-06;-0,000229871880723465;0,0142174635380162;0,982105212801228
110;0,02;347;168,928;19;982,440652585662;1307,28494911731;1,33065030002239;1;6,81200000000001;-3,55868964773391e-09;1,61557734381741e-06;-0,000230705118708253;0,0142876130310862;0,980434901197905
110;0,02;347,5;165,32;20;984,904233996882;1309,19181510691;1,32925798256956;1;6,875;-3,56419199010928e-09;1,6199024431753e-06;-0,000231733307705469;0,0143751001400801;0,978321367388401
110;0,02;348;165,759;20;987,140178957912;1310,84155298405;1,32791834526263;1;6,81200000000001;-3,56894470672729e-09;1,62335735713954e-06;-0,00023252315825323;0,0144415723411001;0,976686673534014
110;0,02;348,5;166,192;20;987,930570571175;1310,11957522397;1,32612514912513;1;6,81200000000001;-3,57259311532809e-09;1,62692412770055e-06;-0,000233448956498047;0,0145242943923832;0,974615149534271
110;0,02;349;166,621;20;986,326561843146;1308,17679857051;1,32631204428473;1;6,875;-3,57592824464448e-09;1,6302657206636e-06;-0,000234330906744023;0,0146045509910074;0,972570786777367
110;0,02;349,5;167,044;20;982,625045552808;1305,56379757163;1,32864901366029;1;6,875;-3,57364671853208e-09;1,63062305155931e-06;-0,00023467029021692;0,0146445867029811;0,971585581279685
110;0,02;350;165,149;21;977,61412160633;1302,64348500657;1,33247204210408;1;6,875;-3,59776643346879e-09;1,64272661300742e-06;-0,000236743496931164;0,014781518424712;0,968913419250474
110;0,03;344;134,117;22;1016,08907358196;1228,96119355922;1,20950143595859;1;6,875;-2,57322530777374e-09;1,06527915570568e-06;-0,000149681152400267;0,0116266348841524;1,06333482552499
110;0,03;344,5;132,337;23;1014,94701036093;1227,10221816733;1,20903082194504;1;6,875;-2,43538930958497e-09;1,00652533948457e-06;-0,000141694272816486;0,0112513609944404;1,06754023730961
110;0,03;345;132,792;22;1016,6643206314;1227,37794834379;1,20725978421425;1;6,875;-2,35826140383152e-09;9,72631911424436e-07;-0,000136844555178598;0,0110010070620706;1,07096823148243
110;0,03;345,5;133,261;22;1018,86693959995;1230,14624775842;1,20736692883708;1;6,875;-2,28715442347353e-09;9,41276115440542e-07;-0,000132337587386055;0,0107672861933743;1,07411446056528
110;0,03;346;133,735;22;1021,71533806554;1232,85555324569;1,20665268232139;1;6,81200000000001;-2,20665790526786e-09;9,05537828236776e-07;-0,000127169691346108;0,0104985303306697;1,07772230640168
110;0,03;346,5;134,21;22;1023,35593565488;1233,9820406709;1,20581900947419;1;6,87500000000001;-2,1235361774956e-09;8,68032576000942e-07;-0,000121639177632269;0,0102041860220948;1,08181221390113
110;0,03;347;134,687;22;1026,08900517048;1236,30982837981;1,20487581696132;1;6,87500000000001;-2,03647748794354e-09;8,28596723097124e-07;-0,00011579469416768;0,00989012324217765;1,0862622116442
110;0,03;347,5;135,165;22;1028,29020769569;1238,95381103299;1,2048678493296;1;6,87500000000001;-1,95701980105645e-09;7,92890632618321e-07;-0,00011054186672304;0,00960805086937783;1,09047470331935
110;0,03;348;135,644;21;1030,4478958084;1240,3277336204;1,20367826327341;1;6,87599999999999;-1,88133803217388e-09;7,58257821141942e-07;-0,000105308905561608;0,00931495432065533;1,09515207188521
110;0,03;348,5;132,023;22;1032,44630643953;1241,60474558437;1,20258529459623;1;6,875;-1,79814932098854e-09;7,20181074954869e-07;-9,95669356688269e-05;0,00899484736327431;1,10016585584261
110;0,03;349;132,452;22;1031,22196075036;1239,67636205187;1,20214309744706;1;6,875;-1,71068288056332e-09;6,79654500664822e-07;-9,33667464202627e-05;0,00864387624035337;1,10574362397047
110;0,03;349,5;132,875;22;1028,38957423131;1237,77671829628;1,20360683277199;1;6,87599999999999;-1,62439264719391e-09;6,39341205363702e-07;-8,71368728499871e-05;0,00828711405113643;1,11144812593321
110;0,03;350;133,288;22;1023,89000576059;1234,83631787221;1,20602438828857;1;6,875;-1,54465778813727e-09;6,01572830956344e-07;-8,11990903833363e-05;0,0079396156100634;1,117177703222
110;0,05;344;113,702;28;1062,0443645973;1207,79846216359;1,13723917985437;1;6,875;-2,39583919145549e-09;1,13723125027928e-06;-0,000192849093291237;0,0154069154535796;1,14138878706022
110;0,05;344,5;114,021;28;1059,32647207126;1205,61806854464;1,13809868848774;1;6,876;-3,19518408418577e-09;1,46585012867142e-06;-0,000234720489923191;0,0171158348409256;1,12985529736147
110;0,05;345;114,419;28;1059,59341143901;1204,77269330346;1,13701414174262;1;6,876;-2,5146470610741e-09;1,17738839758344e-06;-0,000195973193848548;0,0153473321188927;1,14773696910865
110;0,05;345,5;114,793;27;1061,78375921778;1206,14847622106;1,13596432960101;1;6,875;-2,40436517819635e-09;1,12644024777799e-06;-0,000188193517905409;0,0149088235089117;1,15452243905761
110;0,05;346;115,186;27;1064,19541630541;1208,50594247337;1,13560528823641;1;6,812;-2,29844930932029e-09;1,07689063919584e-06;-0,000180500982341619;0,0144644893994108;1,16174287535675
110;0,05;346,5;115,596;26;1066,6226696713;1210,82483594847;1,1351951073022;1;6,875;-2,18343970685119e-09;1,02313122686269e-06;-0,000172184147324444;0,0139877791261477;1,16940171981991
110;0,05;347;116,016;26;1068,8110752454;1212,0485540192;1,13401571343271;1;6,875;-2,07064925173004e-09;9,70105136081369e-07;-0,000163918252548535;0,0135096813976721;1,17710912579755
110;0,05;347,5;116,441;25;1071,07462448463;1214,24640579906;1,13367115422357;1;6,875;-1,9549853157183e-09;9,14984229295268e-07;-0,000155171536752593;0,0129902952956296;1,18588812150109
110;0,05;348;116,87;26;1073,28220824073;1216,4818552991;1,13342217541563;1;6,875;-1,84088968781749e-09;8,60323269065358e-07;-0,000146449435808096;0,0124693312978476;1,19469959523965
110;0,05;348,5;117,302;26;1075,52126003533;1218,55432285614;1,13298952622854;1;6,875;-1,72317138012711e-09;8,03673514661986e-07;-0,00013733028068888;0,0119150131020996;1,20446412734766
110;0,05;349;117,738;26;1076,2405380715;1217,69651033379;1,1314352760915;1;6,812;-1,60500513226992e-09;7,46529390625974e-07;-0,000128100344870872;0,0113539280343547;1,21431632139089
110;0,05;349,5;118,175;26;1074,13736400496;1215,29752806291;1,13141723655495;1;6,812;-1,49036721201025e-09;6,90505216031051e-07;-0,000118925356089597;0,0107853703612074;1,22456677041573
110;0,05;350;118,615;26;1070,23788960405;1212,86009972035;1,13326215741536;1;6,876;-2,12147033470998e-09;1,03204501208418e-06;-0,000181185827175472;0,0150929916020295;1,13846259385341
111;0,01;344;238;0;824,866216440656;1470,26570515633;1,78242929077713;0;5,75;-8,85662701559031e-10;4,34910701033441e-07;-6,90059168272509e-05;0,00548721733188992;1,00529941749075
111;0,01;344,5;238;0;824,191339697007;1469,31659469347;1,7827372406432;0;5,25;-1,86631968589538e-09;8,43813279074339e-07;-0,000122395562575727;0,00778440179178931;0,986181655931825
111;0,01;345;238;0;825,298035629979;1469,40180525678;1,78044990030194;0;6,75099999999998;-1,53959387649564e-10;1,30373218829175e-07;-2,93621172706704e-05;0,00379142218417758;1,01913037310025
111;0,01;345,5;238;0;827,076100077222;1470,74025863633;1,77824054944763;0;6,75;-1,48194876954962e-10;1,27675325556849e-07;-2,89477641292639e-05;0,00376794252180813;1,01947058531761
111;0,01;346;238;0;829,176221573352;1472,75550388841;1,77616707470684;0;6,75099999999998;-1,42103404181458e-10;1,24748318199911e-07;-2,84876505803492e-05;0,00374149148583603;1,0198818762548
111;0,01;346,5;238;0;831,112206638064;1474,93728367029;1,7746548202397;0;6,81200000000001;-1,36304164591642e-10;1,21935383716526e-07;-2,80358918654146e-05;0,00371419565631034;1,02036222040246
111;0,01;347;238;0;833,210835226217;1476,98634558127;1,77264418936687;0;6,81200000000001;-1,30755193756136e-10;1,1924012348684e-07;-2,76051497841578e-05;0,00368850206967126;1,02079763078586
111;0,01;347,5;238;0;835,042567548704;1478,5225702474;1,77059544950823;0;6,75;-1,25173886505597e-10;1,16636569121682e-07;-2,72060211938294e-05;0,00366574746000617;1,02117432774942
111;0,01;348;238;0;836,563080873997;1479,02409574071;1,76797677252922;0;6,75;-1,19608308595885e-10;1,13933430540255e-07;-2,67686557665651e-05;0,00363898859632672;1,02165146460507
